0, 24 65 100 95;
1, 0 74 100 95;
2, 30 65 100 95;
3, 0 72 100 95;
4, 30 65 100 95;
5, 0 70 100 95;
6, 0 70 100 95;
7, 3 72 100 95;
8, 6 70 100 95;
9, 12 69 100 95;
10, 30 65 100 95;
11, 0 67 100 95;
12, 18 67 100 95;
13, 24 68 100 95;
14, 27 67 100 95;
15, 30 66 100 95;
16, 33 67 100 95;
17, 0 75 100 95;
18, 30 67 100 95;
19, 0 74 100 95;
20, 30 67 100 95;
21, 0 72 100 95;
22, 0 72 100 95;
23, 12 74 100 95;
24, 24 75 100 95;
25, 0 77 100 95;
26, 0 77 100 95;
27, 12 75 100 95;
28, 24 74 100 95;
29, 0 70 100 95;
30, 0 75 100 95;
31, 6 77 100 95;
32, 9 75 100 95;
33, 12 74 100 95;
34, 24 72 100 95;
35, 0 74 100 95;
36, 0 72 100 95;
37, 12 69 100 95;
38, 24 72 100 95;
39, 0 70 100 95;
40, 24 65 100 95;
41, 0 74 100 95;
42, 30 65 100 95;
43, 0 72 100 95;
44, 30 65 100 95;
45, 0 70 100 95;
46, 0 70 100 95;
47, 3 72 100 95;
48, 6 70 100 95;
49, 12 69 100 95;
50, 30 65 100 95;
51, 0 67 100 95;
52, 12 67 100 95;
53, 16 69 100 95;
54, 20 71 100 95;
55, 24 72 100 95;
56, 28 73 100 95;
57, 32 74 100 95;
58, 0 75 100 95;
59, 30 67 100 95;
60, 0 74 100 95;
61, 30 67 100 95;
62, 0 72 100 95;
63, 0 72 100 95;
64, 12 74 100 95;
65, 24 75 100 95;
66, 0 77 100 95;
67, 0 77 100 95;
68, 12 75 100 95;
69, 24 77 100 95;
70, 0 74 100 95;
71, 0 74 100 95;
72, 12 75 100 95;
73, 24 77 100 95;
74, 0 79 100 95;
75, 18 79 100 95;
76, 24 75 100 95;
77, 30 72 100 95;
78, 0 70 100 95;
79, 12 69 100 95;
80, 24 67 100 95;
81, 30 69 100 95;
82, 0 70 100 95;
83, 30 70 100 95;
84, 0 72 100 95;
85, 12 72 100 95;
86, 24 72 100 95;
87, 0 72 100 95;
88, 12 75 100 95;
89, 30 74 100 95;
90, 0 70 100 95;
91, 0 71 100 95;
92, 12 72 100 95;
93, 24 74 100 95;
94, 0 75 100 95;
95, 12 75 100 95;
96, 24 75 100 95;
97, 0 75 100 95;
98, 12 79 100 95;
99, 30 77 100 95;
100, 0 75 100 95;
101, 0 75 100 95;
102, 12 74 100 95;
103, 24 72 100 95;
104, 0 74 100 95;
105, 0 74 100 95;
106, 12 72 100 95;
107, 24 70 100 95;
108, 0 72 100 95;
109, 0 72 100 95;
110, 12 70 100 95;
111, 24 68 100 95;
112, 0 67 100 95;
