0, 0 71 100 95;
1, 12 74 100 95;
2, 24 81 100 95;
3, 42 79 100 95;
4, 0 74 100 95;
5, 0 71 100 95;
6, 12 74 100 95;
7, 24 81 100 95;
8, 42 79 100 95;
9, 0 72 100 95;
10, 12 72 100 95;
11, 18 74 100 95;
12, 24 76 100 95;
13, 36 74 100 95;
14, 42 72 100 95;
15, 0 74 100 95;
16, 12 72 100 95;
17, 18 74 100 95;
18, 24 76 100 95;
19, 36 74 100 95;
20, 42 72 100 95;
21, 0 74 100 95;
22, 12 79 100 95;
23, 36 81 100 95;
24, 0 83 100 95;
25, 12 84 100 95;
26, 24 76 100 95;
27, 42 79 100 95;
28, 0 81 100 95;
29, 0 71 100 95;
30, 12 74 100 95;
31, 24 81 100 95;
32, 42 79 100 95;
33, 0 74 100 95;
34, 0 71 100 95;
35, 12 74 100 95;
36, 24 81 100 95;
37, 42 79 100 95;
38, 0 72 100 95;
39, 12 72 100 95;
40, 18 74 100 95;
41, 24 76 100 95;
42, 36 74 100 95;
43, 42 72 100 95;
44, 0 74 100 95;
45, 12 72 100 95;
46, 18 74 100 95;
47, 24 76 100 95;
48, 36 74 100 95;
49, 42 72 100 95;
50, 0 74 100 95;
51, 12 79 100 95;
52, 36 83 100 95;
53, 0 86 100 95;
54, 12 84 100 95;
55, 24 76 100 95;
56, 42 83 100 95;
57, 0 81 100 95;
58, 36 76 100 95;
59, 0 79 100 95;
60, 0 79 100 95;
61, 6 79 100 95;
62, 12 79 100 95;
63, 18 79 100 95;
64, 24 79 100 95;
65, 36 77 100 95;
66, 42 75 100 95;
67, 0 77 100 95;
68, 36 74 100 95;
69, 42 75 100 95;
70, 0 77 100 95;
71, 6 77 100 95;
72, 12 77 100 95;
73, 18 77 100 95;
74, 24 77 100 95;
75, 36 75 100 95;
76, 42 74 100 95;
77, 0 72 100 95;
78, 3 74 100 95;
79, 6 70 100 95;
80, 0 72 100 95;
81, 6 72 100 95;
82, 12 72 100 95;
83, 18 72 100 95;
84, 24 72 100 95;
85, 36 70 100 95;
86, 42 68 100 95;
87, 0 67 100 95;
88, 3 68 100 95;
89, 6 65 100 95;
90, 42 63 100 95;
91, 0 65 100 95;
92, 24 69 100 95;
93, 30 62 100 95;
94, 36 65 100 95;
95, 42 69 100 95;
96, 0 74 100 95;
97, 12 65 100 95;
98, 24 70 100 95;
99, 36 72 100 95;
100, 0 75 100 95;
101, 18 74 100 95;
102, 21 72 100 95;
103, 24 70 100 95;
104, 0 70 100 95;
105, 30 65 100 95;
106, 36 70 100 95;
107, 42 72 100 95;
108, 0 75 100 95;
109, 18 74 100 95;
110, 21 72 100 95;
111, 24 70 100 95;
112, 0 70 100 95;
113, 30 70 100 95;
114, 36 67 100 95;
115, 42 70 100 95;
116, 0 72 100 95;
